,video_id,width,height,duration
6757,l1GtqFdnBHs,1280,720,2090.052
6758,YHGPve-Jmwg,1280,720,2092.049
6759,6QFSX4GI1YM,1920,1080,2092.792
6760,f7snNr01vR8,1280,720,2093.512
6761,WIU2Kbz06VI,640,480,2096.716
6762,wDmxwPCOPUI,1280,720,2098.086
6763,vJHhS6AA8fo,1280,720,2098.341
6764,S_XwI10fSEo,1280,720,2098.829
6765,dN_5Ff6JTLI,1920,1080,2099.479
6766,pRYqEYqEx3M,1280,720,2100.199
6767,lTS8PLLi5sE,1280,720,2100.756
6768,tkKPfzRrB-I,1280,720,2100.826
6769,DJ8nyVycLXw,1280,720,2101.430
6770,ySf4X6EtvdE,1920,1080,2101.615
6771,xxQSHv0LZlk,1920,1080,2104.657
6772,pafVyPb5P2o,1920,1080,2106.074
6773,HZNto-Wbyj0,1280,720,2106.561
6774,jei0Oh42WjI,640,360,2106.608
6775,_dYH9P4GWmE,1280,720,2108.744
6776,dcsnQMT9E6k,1920,1080,2108.930
6777,Hzi9vivT_t8,640,360,2109.533
6778,zVOBjp43q2U,1280,720,2109.673
6779,_Y9nUvRq5OA,1502,1080,2111.252
6780,iEl5nwS5KDo,1280,720,2113.458
6781,G9oUP0Q3ino,1280,720,2113.504
6782,y7-OQ-uRGvk,192,360,2114.131
6783,iKVB5Fc8IJM,1280,720,2114.177
6784,WIc-6viBnT0,1280,720,2115.385
6785,UkrFHnHDGJM,1920,1080,2115.454
6786,6SJCakyTXVY,1920,1080,2116.476
6787,Qe7nLYlrzRA,854,480,2116.894
6788,ZeoDwSl7218,1280,720,2116.987
6789,tEEHtlbn2gI,1920,1080,2117.173
6790,wGYKTUk2DZo,1920,1080,2119.332
6791,RdnFC3k5fuA,1920,1080,2120.168
6792,GAq0hueSvRE,1920,1080,2120.424
6793,EupJK-k_wOc,1920,1080,2120.633
6794,eiPsMY1qXt4,1280,720,2122.188
6795,ZGCGEdWiU20,1280,720,2123.163
6796,P9M6mkX75PE,1920,1080,2123.628
6797,IAZ7JbCptf4,1920,1080,2123.651
6798,W8tx2KpoD1Q,1280,720,2124.023
6799,YGdX5_ENcKw,640,360,2125.787
6800,A430hsst1xE,1280,720,2126.925
6801,JuYzaW3w_ns,640,360,2128.388
6802,wk8FAlIa9fY,1920,1080,2129.642
6803,T_oniv3AsQ0,1280,720,2130.919
6804,PHqD681V8zI,640,360,2132.684
6805,A2_o9q53nsc,1920,1080,2134.773
6806,Gy7OgxuXUk8,1920,1080,2136.469
6807,p-dLmjtXSq4,1280,720,2139.255
6808,yktiroQKLnI,1280,720,2142.088
6809,21yzO9JvAYs,1920,1080,2142.436
6810,DWR8BXaL-QU,640,360,2142.808
6811,9mZJvWgld_c,1280,720,2143.806
6812,WSu9dkH8_UU,1280,720,2144.201
6813,U-cPg4AgwGQ,1280,720,2145.339
6814,sRrTEvxZJ0Y,640,360,2145.408
6815,xq3DLCIsMfI,854,480,2145.942
6816,eMk3OsP0LnE,1920,1080,2147.382
6817,hYWgJ0lG_To,1280,720,2147.382
6818,C4qokTXZP1Q,426,240,2147.467
6819,gcypOlWOel0,640,360,2151.283
6820,dhStlb0UN5k,1920,1080,2151.399
6821,6ntemyNJRQI,1280,720,2153.094
6822,nMG6nZfEroE,1280,720,2155.068
6823,3y0xsAOYkxM,3840,2160,2156.461
6824,ODWTBpb3e9M,1280,720,2156.856
6825,1vHlXmpYxIo,854,480,2156.925
6826,6WLhqw-zwHo,1920,1080,2158.527
6827,oP_hhChVjTk,854,480,2160.153
6828,7nxjxiAk_JY,1280,720,2161.546
6829,4zR7xdyFvaM,1280,720,2163.055
6830,JqkTrw6C79I,1280,720,2164.147
6831,QE5VyLk2gyc,1920,1080,2164.402
6832,ZRb79N9HK-Q,1920,1080,2164.449
6833,2i37fwD9vkE,1280,720,2165.029
6834,mWrjYte_-XM,1920,1080,2165.099
6835,1klPvCcdyVk,1920,1080,2166.260
6836,n653CJpTgGA,1280,720,2168.117
6837,pYpBv2Et_m4,1280,720,2169.394
6838,FHZh0yLitPI,854,422,2170.811
6839,e4C58w_mYgs,1920,1080,2173.202
6840,K5SjSEWBDlc,1280,720,2175.269
6841,irs66r7afmM,1920,1080,2177.312
6842,vzz3BSCgPVA,1280,720,2180.981
6843,kebv94imXOs,1280,720,2181.028
6844,xsKlgHAeCCg,1280,720,2183.210
6845,Nosdk8hj89Y,1280,720,2184.069
6846,oOQtpE-PPDk,1920,1080,2184.929
6847,eeMC0nmiSj8,854,480,2186.717
6848,mBiBX2TkSeE,1920,1080,2188.946
6849,BqZqJV3rL7s,1920,1080,2189.015
6850,Br8Etb-XYcs,1280,720,2189.062
6851,krh7i2-dRGU,1280,720,2189.247
6852,zKhz1PL4mtg,1920,1080,2189.921
6853,0eQY4Sb6ooA,1280,720,2190.067
6854,M790PC-TFWs,1920,1080,2190.083
6855,QFxsQx1UrI4,1280,720,2190.083
6856,DZDbYaTwY-A,1280,720,2190.153
6857,xmgaxV_QjKI,1280,720,2190.571
6858,dawA-A-2Ge8,1280,720,2191.221
6859,DL0msunVD-Y,1280,720,2191.314
6860,x1uc0lIdiWY,540,1080,2193.497
6861,JPUbCWbN81E,1280,720,2193.520
6862,1xFadSV93wI,1920,1080,2194.286
6863,JluNfZSsNh4,640,360,2196.446
6864,23Uj3BTHgE4,1920,1080,2196.561
6865,FzvKXpUKPeM,1280,720,2198.350
6866,lldgPDSuFxk,480,360,2199.650
6867,rKtHFkNTNCw,1920,1080,2200.927
6868,U-ioFW7Zlf8,1920,1080,2203.528
6869,9syeoUviqf4,1280,720,2205.060
6870,lpyKxqNRk-I,1280,720,2206.105
6871,EavpU7-SSUo,852,480,2206.825
6872,FGx8x-vs2Q4,640,480,2210.656
6873,Izv95A6L-nI,1920,1080,2210.935
6874,GIkGVMTomKI,1280,720,2213.257
6875,x8uUiPPrYCw,1280,720,2213.373
6876,-Zzo5HqJn_w,640,360,2214.200
6877,wiVAYtBDREM,1280,720,2215.184
6878,VK7DidzzrjE,1280,720,2215.463
6879,fXTKfOBotAo,640,360,2215.532
6880,4GyvWunPPy0,1280,720,2216.276
6881,DpC9ZL-9hws,1280,720,2216.484
6882,vFq6o_WpHjY,854,480,2216.902
6883,YV3jd0PUYrc,640,480,2216.972
6884,7AXvuBxVaHU,640,360,2217.715
6885,F33h3m_0-BE,1280,720,2218.644
6886,AnmfjIFz6D8,854,480,2218.923
6887,UfA3sDGvAxw,1920,1080,2220.316
6888,hk7nMJw68ec,1280,720,2220.548
6889,Vw8bv26s54Y,3840,2160,2222.057
6890,9xdaFZl_zwk,1280,720,2222.452
6891,o7yncMODsBQ,1280,720,2225.076
6892,B_oNSNOFj9E,1920,1080,2225.842
6893,bJX3XpzvDdE,1280,720,2226.260
6894,NRdTiGJ2GRs,1280,720,2226.469
6895,FmTaRFEAXm0,854,480,2227.584
6896,Q7aWIFciis4,640,480,2229.557
6897,YdOxCkvU0k8,1920,1080,2229.627
6898,WssCcs9NY-U,854,480,2230.440
6899,NIZZediL1Gw,316,240,2232.646
6900,7iaF-tzEOu8,1920,1080,2233.760
6901,qBfg2UCAGHM,1920,1080,2238.334
6902,WCROi_JYJ8k,854,480,2238.636
6903,SeN_1lM7XLU,1280,720,2238.869
6904,K-foPnOrPiQ,540,360,2238.985
6905,-cQdzVVOXFk,640,360,2240.400
6906,QjqH4N5zlN0,1280,720,2240.540
6907,iS6RDtBXtRA,1920,1080,2240.726
6908,w8yIb-dnq7A,1280,720,2241.098
6909,ASzLGgeFfsI,640,360,2241.539
6910,TWn9cXei78Y,1920,1080,2242.677
6911,u8Lzlp02CKI,854,480,2242.862
6912,2aBZ65zV1ik,1280,720,2243.675
6913,K6gDKQUol7s,854,480,2245.045
6914,769KtVKG0FE,640,360,2245.440
6915,UUeTK3U5Kq4,1280,720,2246.554
6916,eXZAQzGD8tM,1920,1080,2246.810
6917,W7Q6Uy-XC3M,480,360,2250.432
6918,2HUSvYyxfX0,1280,720,2251.082
6919,cxtWAlX5uTw,1280,720,2252.313
6920,8ADdD9TshFc,1280,720,2252.986
6921,Wp5EX4jsN6s,1280,720,2255.076
6922,KxD9avQhCgE,1280,720,2255.146
6923,RnBY_dlkiBM,1280,720,2255.355
6924,i0sKctoiXfw,1280,720,2255.866
6925,32Jwdgl4Upk,1280,720,2256.075
6926,qT05JpIcU14,854,480,2257.630
6927,vC-su-s6dDw,1280,720,2257.746
6928,9vy5lG7b0MY,1920,1080,2257.770
6929,d1Y0d2p_D0c,1920,1080,2257.839
6930,B0Hxy3NWeZY,1920,1080,2259.256
6931,0ZOE_IfA5PA,1920,1080,2260.742
6932,UT33cgrgHsA,1280,720,2260.997
6933,sy9DvlM0PhY,1920,1080,2262.460
6934,eh-MjuPY0fk,1280,720,2263.760
6935,toWDzAmTf6g,640,358,2266.245
6936,gWwuZYf7qbk,1280,720,2266.779
6937,92x-zshpsIo,1920,1080,2268.242
6938,T9fHRjSUTeY,1280,720,2269.705
6939,rhHlNsMBfYc,1280,720,2271.655
6940,xwadV4DYwa4,1280,720,2271.864
6941,0UZCSmZ7XDs,608,1080,2273.734
6942,SWiJUBHxELw,640,360,2274.418
6943,AyQjCYpwOjc,1280,720,2276.090
6944,jAKbMLrAO_Q,1280,720,2276.160
6945,Ii6UNozetzQ,640,360,2276.624
6946,VvvJvoUFLj0,1280,720,2276.833
6947,Z6984rvIqUQ,1920,1080,2277.298
6948,FnGD-eGiV84,1280,720,2278.087
6949,CCzvxhOLgV4,1920,1080,2281.315
6950,njK015BCaVo,1920,1080,2284.542
6951,SyqVOm4VJGA,640,480,2284.821
6952,Ea84YekX_Gw,640,334,2286.005
6953,0xf0AhHSrJ4,1280,720,2286.167
6954,TdL_SOfxFlc,320,240,2287.027
6955,guUZSGzW-So,1920,1080,2287.282
6956,UnVLRhkFjLM,1920,1080,2288.350
6957,n3kgtJY1O9w,1280,720,2288.420
6958,8RjMYDo4zh4,1280,720,2288.652
6959,9tcB0BUCst4,1920,1080,2289.813
6960,rVTCZBzXQvU,854,480,2291.531
6961,BmjxXUx5wts,1920,1080,2293.598
6962,pkhaINEUR8c,1920,1080,2294.596
6963,ss2vjCx4Dy8,640,360,2295.409
6964,ii_DvecHozA,1920,1080,2296.454
6965,ZvCWdXgs6zA,640,360,2296.570
6966,y9eUWo9fwoU,854,480,2299.055
6967,bJdS1C9yLTQ,1920,1080,2299.821
6968,kGXWhVUP900,640,480,2301.330
6969,nfAMV1cuWBU,1920,1080,2301.864
6970,9-52a0NmvKU,1280,720,2302.096
6971,aMwsuz2WkDw,480,360,2305.974
6972,eBbxfwKxkzs,1920,1080,2308.157
6973,J8bJ7J1UiqM,1280,720,2308.737
6974,q5PXdDGNlxU,1280,720,2309.364
6975,2C67JLHK0MI,1280,720,2310.200
6976,uwAl--m-nbQ,1920,1080,2310.711
6977,FYCqdJrLRRQ,640,360,2316.934
6978,giLRrYcm3jw,1280,720,2317.004
6979,sNLxYs1Wjco,606,360,2317.120
6980,KYNToNAZ3eQ,1920,1080,2317.166
6981,-JVbDJksSS8,1280,720,2317.167
6982,AJZEfr3l_4Q,720,480,2318.304
6983,9pLea4JYPRk,480,360,2319.395
6984,pdMv59tvI1I,1920,1080,2323.134
6985,l68_J8-B3AA,1280,720,2323.296
6986,T8OizjBmqFc,1280,720,2324.100
6987,DEm3NwWlvSs,1280,720,2325.224
6988,sojj81ZXiuo,1280,720,2326.431
6989,NVQGiaNubK0,640,360,2326.454
6990,sqVw24R2M1o,1920,1080,2328.265
6991,Vsh4z4zjIVs,640,480,2329.728
6992,YsE2RE0lgMo,1920,1080,2331.400
6993,IEOc-oD8qdI,480,360,2331.467
6994,sQ2IEnWlbDY,1440,1080,2332.143
6995,VYwZJ8a4EBA,1920,1080,2332.491
6996,cW3Eh2sUcqQ,1280,720,2332.793
6997,5QLqK3aWtKs,1920,1080,2333.304
6998,beKjAQ8MQSw,1280,720,2334.024
6999,BB0BqmZ0sgo,1280,720,2335.069
7000,9hfuM3xZcUo,1920,1080,2336.090
7001,n7T_eUJCFDw,1920,1080,2339.573
7002,vH9-zJySdGs,1280,720,2339.573
7003,l_WbcIQ5Xd4,1920,1080,2340.433
7004,UGBT-bT9iPA,1280,720,2341.199
7005,jFFqZF4FcSo,1920,1080,2345.564
7006,L3iD-kJZKNY,1920,1080,2346.098
7007,nMKnpPX5Ubo,1280,720,2346.586
7008,saGMzC3cDF0,1920,1080,2348.745
7009,u19jBUvkbNg,640,360,2348.792
7010,yj9emt1MsYk,1920,1080,2349.581
7011,xT1pzHC47lk,1920,1080,2349.837
7012,ZNVDkTgidg8,1280,720,2351.021
7013,5hVvcpiBLDo,576,360,2353.343
7014,wgIQKLmwGug,1920,1080,2353.436
7015,FEzflveutO8,1920,1080,2356.129
7016,KihRkCVkUSk,1280,720,2360.007
7017,8VY_wwKuysE,640,360,2360.077
7018,ae24RW1v69s,1920,1080,2361.702
7019,9O44SDCfiRE,320,240,2364.117
7020,BtbjMoL-bE0,1920,1080,2364.349
7021,gWdnlsnCrc8,1280,720,2365.069
7022,As3iEL7HGUA,1280,720,2365.255
7023,zunhWW6c0uQ,640,360,2367.414
7024,YtBrsbRHYcc,854,480,2369.968
7025,Foeft-LcgVU,1280,720,2372.058
7026,E5wAif3ScCM,640,360,2372.174
7027,P4WhHS1S9ns,1280,720,2373.637
7028,gSATHWKH-VY,1280,720,2374.891
7029,LoBC0B4tEKk,1280,720,2374.891
7030,nWV7g00g5so,1920,1080,2379.628
7031,PcXaglOevZ8,1280,720,2380.742
7032,y7x5uyMYDjY,1920,1080,2381.602
7033,9kOfofm7Fl8,1280,720,2382.763
7034,rH5i8lLPKBQ,1280,720,2382.832
7035,gMLIERukrBA,1280,720,2382.972
7036,-UUGhdl1Nbw,1280,720,2383.334
7037,MPvSwTSS8jk,1280,720,2384.806
7038,QBnCkl3nxow,1280,720,2387.987
7039,JohB9y0AZ44,1280,720,2388.544
7040,cO3PwM-nzZ8,1920,1080,2390.982
7041,LaZigvb4kHE,640,360,2392.770
7042,xFdPF3J55kY,704,480,2393.676
7043,TjR6xzWy4lE,1920,1080,2394.535
7044,5JKz0KmkduM,1920,1080,2395.557
7045,DEHk5E-SzL0,1920,1080,2398.668
7046,rYR3L31BojY,1280,720,2398.668
7047,fczNddMbMXM,1920,1080,2399.922
7048,i7_iIAmy4DI,1280,720,2401.153
7049,C8KX0WuVFMc,1280,720,2402.267
7050,mKlhDnqOmos,1280,720,2402.825
7051,ZAFksStGyxs,854,480,2404.822
7052,_iBXxa_J2V4,640,360,2405.193
7053,FfmiuBEJGvE,1920,1080,2405.193
7054,IM8MqepOsXo,1920,1080,2406.215
7055,qSWJea95rfA,1280,720,2406.354
7056,vp5QP0oqKMs,854,480,2408.072
7057,4IHBmN-7Zvc,1920,1080,2408.397
7058,MceVF8O7L20,1920,1080,2408.490
7059,fPkM7wBEfY4,1920,1080,2409.698
7060,Viv4EKuiVu0,640,480,2410.464
7061,VKw2rSYXmbA,854,480,2411.161
7062,DYrLLSxxclI,1280,720,2411.579
7063,nIBCImc4k3E,1920,1080,2411.579
7064,NQb2Uyx5rww,406,720,2412.414
7065,Sh194x0COpU,1280,720,2412.716
7066,_mBkdGA0IEo,608,1080,2413.158
7067,4fkNYqXSudc,1280,720,2413.575
7068,9vuGQ1WIJhM,1920,1080,2414.133
7069,XKRAo9ErN3k,1280,720,2414.319
7070,1pCrvvxMh9U,1280,720,2415.062
7071,yIdnvHt5ml4,1280,720,2416.571
7072,meZzuAhhFow,480,360,2416.966
7073,VUWu2OH9bjA,640,360,2417.546
7074,85vvZIbmj8U,1280,720,2419.706
7075,D1GLZo_Tjko,1920,1080,2419.984
7076,zC2yS0Ujs0o,640,360,2420.263
7077,v6LZzrW7YXw,1280,720,2422.817
7078,ASN87A2gP20,540,360,2424.582
7079,Vm7E_FyswQk,1920,1080,2424.814
7080,4rol7pCXhks,1280,720,2425.975
7081,aL5TWMHw3MQ,1280,720,2427.020
7082,cGyrxDmOauA,1920,1080,2428.065
7083,JdQ_qTClLv4,1920,1080,2428.065
7084,DCUvwDoH5q4,1280,720,2430.224
7085,rd3mwoPfowI,1280,720,2430.224
7086,kSMutn9RpjY,1280,720,2431.989
7087,pm8gjzfpZE4,1920,1080,2433.150
7088,aVZ0SyeJZCs,1280,720,2433.591
7089,u6sBwRfucSI,1920,1080,2433.638
7090,hKMtCqzJTp8,1920,1080,2433.986
7091,tmS10T6SAjY,640,360,2434.450
7092,pPYrQt-FgMQ,640,360,2434.938
7093,zKzOgk1gci0,1920,1080,2436.215
7094,y8C8zzSydow,1280,720,2436.935
7095,8DRs9tIn_oI,854,480,2437.074
7096,zE6grOZXDLE,640,480,2440.789
7097,x2W40ziKugI,1280,720,2441.230
7098,BjJracD6JQg,640,480,2441.393
7099,zcwMAfV1rE0,848,480,2444.830
7100,BWcKYOMAZEw,1920,1080,2446.687
7101,FrZpB4psIwo,1280,720,2449.357
7102,vjOfBlFq_Qs,1920,1080,2450.797
7103,35SQjpap5gQ,640,360,2451.378
7104,Zf9YovcMWPM,854,476,2454.187
7105,V31e-VwFBOk,1280,720,2455.882
7106,pcRjshMa1AY,1280,720,2459.597
7107,qJVKjSL15NI,600,480,2459.853
7108,It9D56LWVj0,1920,1080,2461.687
7109,EDFHuhzQP58,640,360,2461.989
7110,2qWgfJPPPPQ,1280,720,2466.378
7111,1XAHDdlBuYs,1920,1080,2467.121
7112,mlgggbimYbY,1920,1080,2471.579
7113,PvbU89b8VLs,1920,1080,2472.067
7114,iPDhayNzsrM,1280,720,2472.531
7115,sly-F8ZXJwo,640,360,2473.158
7116,s7HN64Z9C_s,1280,720,2473.367
7117,bh4DzM9Gw8M,1280,720,2475.178
7118,IqjX0D1-J9o,1920,1080,2475.712
7119,BxuIJA2CpXg,1920,1080,2482.585
7120,nz4NFQmkGO0,1920,1080,2488.924
7121,Ux7gTb_HIMg,640,360,2491.409
7122,AJDff7FyyVY,1920,1080,2493.220
7123,SaH9wSBLDg0,1920,1080,2493.870
7124,Kvf9ghUud7I,406,720,2495.588
7125,BfjGP6k-HBA,1920,1080,2498.328
7126,OHpVLIRppDg,1920,1080,2499.396
7127,uZdYCYlFM-Y,640,360,2502.531
7128,ZvR6qo_K6mM,854,480,2503.251
7129,-rhkBMdgVqU,1920,1080,2504.834
7130,fMrFEJr1Dnw,202,360,2506.200
7131,VP9-lpvbfT0,1920,1080,2507.988
7132,plkLrT-b-74,1280,720,2508.057
7133,AMbFy_w00VU,640,360,2508.134
7134,DVMqud_GQo8,640,480,2509.195
7135,4-_p1YCVlsk,854,442,2512.098
7136,t3KZtRXVx-4,1920,1080,2512.794
7137,DwPJUpKf6O4,640,360,2515.279
7138,idZw0EysHZ4,640,360,2516.231
7139,GrNVEWadmKc,640,360,2516.417
7140,mvrDJ-rMs_8,854,480,2516.900
7141,tAK1IrEe6O8,1280,720,2517.136
7142,Mb_K-zUZ4H4,1920,1080,2519.110
7143,qMjz5UHn_pA,3840,2160,2524.799
7144,CcyjUzfPIAA,1920,1080,2525.356
7145,M6dIKywOp6U,1280,720,2526.215
7146,1_TL3u90lLY,480,360,2527.933
7147,Ktys6jquytQ,1280,720,2528.236
7148,5uyZT_O6fWo,590,1280,2529.861
7149,xBhb8Dyuy5Y,640,480,2530.534
7150,nOfN5z9fhZI,1920,1080,2531.765
7151,uVfvHhLJilQ,1920,1080,2531.997
7152,RBeB8pzEEmE,1280,720,2532.763
7153,g9Omt4eBif4,1280,720,2532.787
7154,LSHQMyGSs6Y,1280,720,2533.808
7155,JhASvZjG3ZM,1280,720,2533.878
7156,bxAceZDRsBE,640,360,2534.157
7157,b85zz8XkVO4,386,720,2539.067
7158,ZCySZ76OQfY,640,360,2542.771
7159,H4YH49u7kxY,1920,1080,2545.743
7160,vJYGcU_Cp8g,854,480,2546.928
7161,-1BZYW20Vtc,1280,720,2550.800
7162,5Vg2fQRfI10,1280,720,2550.921
7163,6pOwrraX86c,1920,1080,2551.177
7164,4SGUiB3ILiY,1920,1080,2551.456
7165,o6QeZimaynU,1920,1080,2553.615
7166,mcUueZeasMI,406,720,2553.987
7167,hyLPmO5KND0,1920,1080,2555.403
7168,TLaw5yhlHVU,1920,1080,2555.496
7169,xC1PK7-ugro,1920,1080,2560.093
7170,KjfDkEKzww8,1280,720,2560.860
7171,f3y2Y-rgBnw,1920,1080,2562.439
7172,Iw0PVcMtzxc,1920,1080,2563.901
7173,BlP8WRFWKR4,854,446,2571.193
7174,O85MZ49UcgA,1280,720,2571.448
7175,BC11k4aifF8,854,480,2574.745
7176,Yen_cIqZLpc,1280,720,2575.651
7177,VLtowgq-taw,1920,1080,2576.208
7178,ABfIX20SuZQ,640,360,2577.926
7179,LwdIRtBfNM8,1920,1080,2579.645
7180,5e5tRFgodxo,1920,1080,2580.806
7181,xE2j7IslHKA,640,360,2580.875
7182,1O-E_a1eD6I,640,480,2582.802
7183,xOw6_GI3ZrI,640,480,2584.080
7184,oJ343zbst5c,1920,1080,2585.682
7185,9ek9ZUaVDX8,854,480,2586.309
7186,JeGULEnUWUI,1280,720,2586.332
7187,EKByAi5y2-E,1280,720,2588.073
7188,5PS9hpOTkDA,1280,720,2588.259
7189,ACLPcrRjux4,320,240,2591.532
7190,7W8uOENTgVs,1280,720,2592.857
7191,vJhwk0Paexg,1920,1080,2594.645
7192,glQLdC4jY0M,640,360,2594.691
7193,3TeQJGExoOo,800,480,2595.736
7194,ZKNKBhYQgJU,1920,1080,2596.734
7195,XdpoQmU_OQk,1920,1080,2597.408
7196,Pt3f22Bs1UQ,1920,1080,2598.987
7197,wNaV8GZr45M,1920,1080,2601.378
7198,r5PtkKbf9s8,1920,1080,2602.052
7199,k-Fdyi5SKjA,1280,720,2602.467
7200,WdjSfH-AT7M,3840,2160,2604.118
7201,Q0rGY6PEZQw,640,480,2605.512
7202,_l8pOhugbH4,1920,1080,2607.926
7203,b5bO8zo0Gfs,854,480,2608.530
7204,2EMvAV1zcQA,316,240,2609.529
7205,2ZS7y4q7V_I,1920,1080,2610.109
7206,XzLhgqJLK-c,1280,720,2611.804
7207,3AAYgk7CsQU,1280,720,2615.914
7208,6kR0M0phoJA,1920,1080,2616.053
7209,JgptXTo8eGk,1920,1080,2616.588
7210,8MnyaY4rpw8,640,360,2617.540
7211,lnIi3GSCRIc,1920,1080,2617.609
7212,FMOh3ZUHYfg,1280,720,2618.074
7213,Ll4YJGJjgIA,1280,720,2620.071
7214,9QEFUHdjAy0,640,360,2621.185
7215,Bukp64tvg8w,1920,1080,2621.278
7216,_QcIG7BFl4o,1280,720,2622.369
7217,uVaxEuHArY4,1280,720,2623.670
7218,ifhgltEMnXw,1920,1080,2625.736
7219,L4lqSj9KotI,1280,720,2628.151
7220,RwUHrTq_414,1920,1080,2628.917
7221,-A46xy8pixE,1280,720,2629.934
7222,oStM9Ee_yR0,1920,1080,2630.496
7223,B3xdX8bGgCI,1280,720,2630.821
7224,DGX5cDsNg4I,406,720,2632.191
7225,DmDES0UNn7w,1920,1080,2632.656
7226,PWMm8JhDxg4,1280,720,2634.000
7227,c3jk22vnEQg,480,360,2634.490
7228,smPQDlc_NK0,1280,720,2635.280
7229,dEhC2LKfQjw,1280,720,2635.535
7230,MElf8iIWr4k,640,480,2635.790
7231,dkRf6fTrQnA,1280,720,2636.092
7232,RMm5tVXe-FQ,1920,1080,2636.255
7233,Wa3WKhsm_G0,854,480,2636.300
7234,fQGMjBsiQOQ,1920,1080,2638.995
7235,yyLClVl-iOs,498,1080,2640.434
7236,DG0P1ORdEsU,1920,1080,2640.806
7237,TnOvni9THmU,320,240,2641.108
7238,mmexO9iiZhI,640,480,2642.664
7239,TIYRSFUpkRo,1280,720,2643.267
7240,5I7xTm97WtM,1280,720,2645.055
7241,ZQnQCnUS-C0,1280,720,2645.055
7242,XrTOMy_LOjk,1920,1080,2645.102
7243,FkKBRx0myao,1280,720,2645.311
7244,6Fg2lA3BRjQ,1920,1080,2646.123
7245,iBfpjakRq8M,1920,1080,2647.633
7246,rw3Ztbhsy0k,1920,1080,2649.467
7247,XpDwwWQmr_c,1280,720,2650.698
7248,ce4DOXUYR3U,1920,1080,2653.554
7249,aeiby3z-AWE,1280,720,2654.784
7250,DlIa6lF5-1U,1280,720,2656.247
7251,DCJPFaTV12Y,1920,1080,2657.130
7252,AtUgO-qTyR4,640,480,2658.105
7253,RuvvgMT826E,1920,1080,2658.778
7254,rUEct4O3OEg,1280,720,2658.801
7255,WYcxc44xEQk,1280,720,2659.080
7256,8UgTqzFgeV8,1280,720,2659.939
7257,aNWVaXFBUro,1920,1080,2661.309
7258,y9f9uaK6Fz8,480,360,2662.308
7259,zSONihHlUFw,1920,1080,2663.260
7260,OrcWiQEp0eg,1920,1080,2664.606
7261,qtgwbvAvJwY,1280,720,2665.489
7262,cHOQu2exM3Q,1280,720,2665.535
7263,vb7iBnCDVco,1920,1080,2665.883
7264,3aulmY76An8,1920,1080,2666.418
7265,UH1qF3CkO2s,854,480,2667.300
7266,4iB-sW8TMcE,1280,720,2668.066
7267,g4a82bdejmU,854,480,2668.600
7268,Jkd8bZLSEwI,1280,720,2670.133
7269,VL5o5Nrm5BI,1920,1080,2670.504
7270,wMUUnIN4yP4,854,480,2671.085
7271,2XTrdilBecA,424,240,2671.851
7272,IfAQb-KIrM8,640,480,2672.873
7273,jJ2nuuwlAAk,1280,720,2673.639
7274,bXqZ1PG9ZaY,1280,720,2679.072
7275,Uk5JvkxPEdw,1280,720,2680.605
7276,GneskFUs-do,526,360,2680.698
7277,ZxvqEOkpvrA,1280,720,2681.603
7278,6dug-ycA1U0,1280,720,2681.812
7279,RSs8kn0XIIs,1280,720,2683.066
7280,rw1oPAHIz14,1280,720,2684.367
7281,4Qxj-DyS_ao,854,480,2686.921
7282,eSwWvvxdq_Y,854,480,2687.083
7283,J-DzzNPf16U,1280,720,2687.641
7284,kbTNUiYl7e0,1920,1080,2688.964
7285,P7PrsvquBGQ,1920,1080,2689.150
7286,OC7NDu8oDEE,1280,720,2689.243
7287,n3wdOYhvCYc,1280,720,2692.006
7288,SRMaCioDPQA,640,360,2692.447
7289,4wOSN390y4k,854,480,2692.656
7290,yHPPDy-ezdw,640,360,2693.956
7291,cIEVk1VIzVw,1280,720,2694.723
7292,xMVAZ9V4WSY,1920,1080,2694.746
7293,QXop6J4J6UE,1920,1080,2697.625
7294,GJm2dYvt-6M,1920,1080,2698.809
7295,2ijlNE2aVBQ,640,360,2698.833
7296,KAjRl9qWpe0,1280,720,2699.018
7297,fANZrU5qi4E,1280,720,2699.065
7298,xrCbAIiq8nk,1280,720,2699.227
7299,4_nnejvuvW4,1280,720,2703.732
7300,m5EP1JvBmK0,640,480,2704.429
7301,k-9_47kevTQ,1280,720,2705.195
7302,1zc2-kjZrR4,454,360,2706.356
7303,bwBr9P7E-pY,1920,1080,2706.449
7304,74GzY1xZe54,1280,720,2707.331
7305,zxMoxwvrovc,1920,1080,2708.051
7306,SI9yppb7cEg,640,360,2708.933
7307,oTAU5xig6ak,1280,720,2711.093
7308,SRAukotT-9w,608,1080,2712.834
7309,LXXHQgdNM38,1280,720,2715.319
7310,jViXrDvO1ZA,1920,1080,2716.201
7311,HRr1rat1lQo,640,480,2718.105
7312,gQY-5f_w6oU,1280,720,2720.500
7313,HfAErkTjyMc,1280,720,2722.424
7314,csm1-ie7ST8,1920,1080,2725.210
7315,hrP9K0Zj4MU,640,480,2726.046
7316,EqsZ3XUA5KM,638,480,2729.228
7317,fAMb0b39UJE,640,480,2730.435
7318,XGlWo6ZUBTg,1280,718,2730.783
7319,uu2d96HEROg,1280,720,2731.341
7320,Z4XAIWF40wM,1280,720,2732.060
7321,0CUSPNZYHEE,640,480,2734.100
